stations,n,kim,hub,sch,ley,logbox,bar,l.kim,l.hub,l.sch,l.ley,l.logbox,l.bar,u.kim,u.hub,u.sch,u.ley,u.logbox,u.bar
ASN00073014,11427,775,1141,617,1300.3333,0,485.6667,-6.1836,-2.2067,-7.0409,-10.1691,-176.684,-17.3602,20.2927,42.7761,22.3995,13.1171,182.4222,23.0984
ASN00073016,8926.6667,531.6667,770,432,968.3333,0,363,-6.1957,-2.136,-7.0755,-9.9541,-169.478,-16.6323,19.735,40.3588,21.7581,13.2806,175.3576,22.512
ASN00073017,8363.6667,411.6667,414.6667,319.3333,671.6667,0,234.6667,-8.0047,-2.7798,-9.2445,-11.841,-129.6223,-19.486,23.5373,40.6896,25.8286,17.9812,138.1106,27.9744
ASN00073018,4123.3333,225,284,167.6667,426.3333,0,149.6667,-6.3991,-1.8102,-7.4056,-10.1734,-144.0654,-17.0812,22.6039,44.4325,24.8442,15.3573,152.0045,25.0203
ASN00073019,7360,511.6667,702.3333,417,847.3333,0,346.3333,-5.2975,-1.7918,-6.0439,-8.6014,-156.6564,-14.2879,17.1763,36.3156,18.9459,11.3412,161.681,19.3125
ASN00073021,6687.3333,384.6667,513.6667,302.6667,696.6667,0,251.6667,-6.5334,-1.894,-7.5385,-10.4613,-170.6802,-17.6853,22.3644,44.6859,24.5944,15.351,178.3052,25.3103
ASN00073022,8994.3333,468.3333,633.3333,364.3333,835,0,293.6667,-7.2984,-2.2723,-8.4156,-11.4807,-159.1682,-18.9869,23.1321,44.1569,25.4216,16.8429,167.1482,26.9669
ASN00073023,7907,365,494,283.3333,677.6667,0,222.3333,-8.2408,-2.7428,-9.4747,-12.749,-152.0443,-21.065,25.4924,48.3134,28.0349,18.3122,160.5297,29.5503
ASN00073025,9991.3333,606,880,482.6667,1060,0.3333,403.3333,-5.3543,-1.7365,-6.1364,-8.7694,-130.2793,-14.9744,18.0831,37.0992,19.9249,12.0326,135.9089,20.604
ASN00073029,9738,603.3333,928.6667,475.3333,1120.3333,0,390,-5.9736,-2.0728,-6.8054,-9.7637,-171.7371,-16.9515,20.1715,43.4022,22.2666,12.678,177.4723,22.6867
ASN00073033,8604.6667,564.6667,763,451.3333,970,0,371,-5.7811,-1.9602,-6.6088,-9.2147,-167.6299,-15.5401,18.5723,37.8555,20.471,12.4388,173.2458,21.156
ASN00073036,6067.6667,378.6667,569.6667,309.6667,725.6667,0,260,-5.8535,-1.6367,-6.7404,-9.7039,-204.8124,-16.396,20.9382,44.7286,23.0507,13.8416,211.6868,23.2704
ASN00073037,9218,612.3333,842,497.3333,1055.6667,0,405,-5.9647,-1.8284,-6.8484,-9.7562,-189.2256,-16.8153,20.614,43.0099,22.7058,13.614,195.7813,23.371
ASN00073041,10446,505.6667,795.3333,397.3333,986.3333,0,315.6667,-7.3734,-2.5328,-8.4422,-11.7898,-155.1371,-19.7652,23.3848,46.1354,25.7594,16.1375,162.4007,27.0288
ASN00073043,8714.6667,435,674,343.6667,890.6667,0,291.6667,-7.4509,-2.5194,-8.5301,-11.9802,-167.2415,-20.4072,24.6473,49.8665,27.1616,16.3576,174.8237,27.9894
ASN00073044,11034.3333,662,833.3333,524.3333,1131,0,418.3333,-6.3115,-2.1597,-7.219,-9.8561,-149.7943,-16.6027,19.3595,38.4388,21.3259,13.4464,155.749,22.5574
ASN00073050,6955.6667,353,487,264,624.3333,0,208.6667,-8.0699,-3.1114,-9.1909,-12.4165,-151.6713,-19.6555,22.7085,42.9872,25.0332,16.3038,158.2464,26.2306
ASN00073051,9961,446,645.3333,352,832.6667,0,276.6667,-7.8734,-2.6524,-9.0554,-12.5325,-137.6935,-20.8602,25.1048,47.2691,27.6149,17.9003,146.0272,29.1939
ASN00073054,8542,659,948.3333,533,1128,0,447,-4.6979,-1.5297,-5.3538,-8.1124,-200.0681,-14.1601,17.3616,40.1029,19.1752,10.4344,204.9755,19.0675
ASN00073055,9218.6667,489,539,389,805,0,304,-7.1695,-2.3792,-8.2801,-10.8976,-137.0644,-17.9898,21.7709,38.8126,23.9002,16.4003,144.8418,25.7672
ASN00073056,9355.3333,542.3333,820.6667,425,985.6667,0,343.6667,-6.6698,-2.2571,-7.6246,-10.9141,-168.3095,-18.4069,22.0423,45.4049,24.3019,14.6304,174.9398,25.0373
ASN00073099,3949,227.6667,275.6667,179.3333,415,0,161.6667,-6.0912,-2.0055,-6.9869,-9.5829,-132.7782,-15.755,20.051,39.9054,22.082,13.4019,139.1325,22.1092
ASN00073100,9968.3333,567.3333,851,451.3333,1008,0,355.6667,-7.2974,-2.5659,-8.3499,-11.6456,-166.9389,-19.3487,22.8363,44.5394,25.1573,15.8536,173.9796,26.3895
ASN00073114,3726.6667,263.6667,355.3333,209.3333,433.6667,0.3333,188.6667,-5.8139,-2.1931,-6.5977,-9.0535,-157.2574,-14.3759,17.3221,35.7321,19.1284,11.4276,161.9151,19.0335
ASN00073124,8207.3333,438.3333,567,353,819,0,296,-6.6776,-1.9978,-7.6967,-10.5243,-162.5704,-17.8248,22.006,43.418,24.1982,15.3741,170.0399,25.2943
ASN00073127,7178.3333,483.3333,744.3333,397.6667,824.3333,0,330,-5.1119,-1.9424,-5.7873,-8.5648,-139.4515,-13.9348,16.3606,35.5763,18.0891,10.4068,143.6452,18.1285
ASN00074000,5976.6667,436.6667,572,351,731.3333,0,294.6667,-5.1813,-1.5331,-5.9609,-8.5211,-183.6613,-14.4843,18.4493,38.4376,20.3151,12.0868,189.6526,20.4756
ASN00074002,6036,389.3333,457.6667,316,628,0,274.3333,-5.766,-1.7136,-6.6574,-9.1568,-151.3375,-15.1871,19.2592,37.3302,21.1694,13.5499,158.0056,21.8552
ASN00074004,5975.3333,341,392.3333,267.3333,556.3333,1,218,-6.2575,-1.8907,-7.2428,-9.7501,-137.5484,-15.6486,19.7568,36.3588,21.6839,14.8363,144.738,22.8381
ASN00074005,7439.3333,475.3333,586,387,871.3333,0,333.3333,-5.4034,-1.4676,-6.2448,-8.5053,-170.1639,-15.1274,19.2552,39.4771,21.1744,12.73,176.7953,21.7588
ASN00074006,5064.6667,270.6667,351.6667,208.3333,528.6667,0,186.6667,-5.6567,-1.4321,-6.5661,-9.174,-142.7366,-15.8228,21.0612,42.7002,23.1428,14.1073,150.2877,23.3739
ASN00074008,7677.6667,398.3333,416.6667,315.3333,659.6667,0,238.3333,-6.5673,-2.0332,-7.6175,-10.0502,-121.0489,-16.4353,20.5164,36.3683,22.4982,15.6774,128.7565,24.143
ASN00074009,7585,505,743.6667,414.3333,913.3333,0,354.3333,-4.641,-1.4148,-5.3226,-7.6819,-144.9457,-13.4994,16.8838,36.5565,18.6119,10.5756,150.1767,18.7304
ASN00074010,6061.3333,391,481.6667,310,696,0,273.3333,-5.5037,-1.4197,-6.3691,-8.8278,-178.1732,-15.2476,19.7559,40.9997,21.7184,13.2805,185.0758,22.1502
ASN00074017,7958,477,624,375.6667,807,0,305,-5.8025,-1.9568,-6.6474,-9.3431,-128.0722,-15.5175,18.7801,37.2536,20.6871,12.8333,133.9342,21.3795
ASN00074020,7687,431.6667,597.6667,349.6667,812.3333,0,295,-5.7138,-1.6571,-6.582,-9.4402,-142.7948,-15.9988,20.0819,41.4193,22.1016,13.522,149.4482,22.6521
ASN00074021,7778.3333,396,495.6667,311.3333,746.6667,0,257.3333,-6.4004,-1.9564,-7.3777,-10.0366,-140.1768,-16.8138,20.7534,40.2965,22.816,14.6955,147.2592,23.8962
ASN00074024,6619,330,402.6667,266,570.6667,0,208,-7.5182,-2.805,-8.6146,-11.5451,-130.3803,-18.0085,21.3162,38.3958,23.4478,16.0968,137.2436,24.8719
ASN00074025,8415,383.6667,442.3333,291.3333,699,1,216,-7.5039,-2.504,-8.6651,-11.3737,-126.2693,-18.8057,22.9009,40.8757,25.1435,17.1104,134.4211,26.9575
ASN00074026,8422.3333,448.3333,507.3333,335,785.6667,0,261.3333,-6.4533,-1.9269,-7.4685,-9.8933,-140.6372,-16.7795,20.8373,38.9952,22.8773,15.1236,148.1559,24.2983
ASN00074033,8681.6667,519.3333,669,418.3333,915.3333,0,350,-5.5666,-1.635,-6.4215,-9.0288,-143.4533,-15.3458,19.0959,38.1613,21.0021,13.1672,149.9395,21.8319
ASN00074034,11613.3333,737.6667,1154.3333,590.6667,1312,0,491,-5.371,-1.8999,-6.1091,-8.8581,-153.5689,-15.1708,17.6803,38.1703,19.5228,11.3029,158.4798,20.0817
ASN00074040,5926.3333,327.6667,361.3333,252,587.6667,0,214.6667,-5.9095,-1.5363,-6.8671,-9.0946,-145.9419,-15.4644,20.0827,38.6575,22.035,14.3822,153.4509,22.9734
ASN00074042,6951.6667,483.6667,684.6667,382.3333,845.6667,0,323.6667,-4.5415,-1.3153,-5.2266,-7.6837,-167.1894,-13.1479,16.7284,35.4509,18.4245,10.8384,172.6021,18.5607
ASN00074044,6521.6667,354.6667,479,285.3333,670.3333,0,238.3333,-5.8869,-1.8453,-6.7782,-9.3434,-145.4326,-15.6963,19.6479,38.4792,21.6152,13.493,151.985,22.2487
ASN00074050,7368.6667,462.3333,567,354.6667,834.3333,0.3333,295,-5.4356,-1.6265,-6.2657,-8.6331,-160.6387,-14.9247,18.7381,37.3938,20.6142,12.5915,166.9332,21.2192
ASN00074053,7757.6667,497,687.3333,398.3333,844.6667,0,331.3333,-6.0338,-1.9116,-6.9267,-9.8152,-169.7813,-16.5338,20.3595,41.3649,22.4213,13.7,176.2764,23.0289
ASN00074054,8890,478.6667,639.3333,365.6667,843,0,288.3333,-6.4297,-2.0598,-7.4028,-10.221,-139.167,-16.9673,20.6602,39.5627,22.7199,14.7454,146.1179,23.9182
ASN00074055,6501.6667,440,531.6667,353,728.3333,0,302.6667,-4.9768,-1.3882,-5.752,-7.8849,-146.4672,-13.2789,16.8649,33.5219,18.5349,11.7804,152.3608,19.1726
ASN00074056,11732.3333,646,957.6667,493,1136.6667,0,392.3333,-6.8982,-2.5632,-7.8614,-10.8921,-150.918,-17.9975,20.5256,40.2027,22.6326,14.3032,156.8832,23.9628
ASN00074064,7947.3333,473,649,365,878.6667,0,302.6667,-5.494,-1.6894,-6.3118,-8.9827,-155.3634,-15.3166,18.9722,39.0367,20.8934,12.6046,161.4494,21.4026
ASN00074068,7800,477,657.6667,366.6667,805.6667,0,313,-5.6738,-1.8071,-6.5128,-9.3093,-135.121,-15.4676,19,38.4542,20.9233,12.9497,141.1828,21.5294
ASN00074081,6673.3333,386,539.6667,320.3333,692.3333,0,276.6667,-5.6049,-1.7153,-6.4542,-9.2196,-128.4965,-15.4999,19.5786,39.2156,21.5487,13.1824,134.962,21.9655
ASN00074082,5733.6667,330,422.3333,259,635.6667,0,226.6667,-5.5395,-1.655,-6.3825,-8.7925,-147.691,-15.1518,19.3473,39.1137,21.2904,12.7743,154.1292,21.5901
ASN00074087,7104,409.3333,435,329,729.6667,0,272.3333,-5.9071,-1.5861,-6.8497,-9.2122,-144.8557,-15.5288,19.7469,38.1618,21.6762,14.238,152.085,22.7581
ASN00074088,6736.6667,398.6667,457.3333,320.6667,741,0,260,-6.1565,-1.8772,-7.093,-9.5377,-161.4125,-16.298,20.353,40.1634,22.3843,13.9559,168.2752,23.1608
ASN00074095,7445.3333,387.6667,487.6667,298.3333,710.3333,0,247.3333,-6.6019,-1.9317,-7.635,-10.3609,-141.7267,-17.2255,21.5611,41.3007,23.6809,15.6139,149.4062,24.905
ASN00074104,8719,522.3333,771.6667,408.3333,925.3333,0,329.6667,-5.89,-2.0133,-6.7408,-9.5436,-139.4845,-16.001,19.2521,38.6376,21.2159,12.9643,145.3906,21.907
ASN00074106,8256.3333,603.6667,820,492.6667,963,0,409,-4.7247,-1.5881,-5.3994,-7.7689,-155.3359,-12.9337,15.5814,32.3705,17.1801,10.3729,160.003,17.6009
ASN00074108,5012.6667,270.3333,264,213.6667,483.6667,1,182.6667,-6.0773,-1.5699,-7.082,-9.236,-130.7949,-15.6284,20.6967,38.5726,22.6893,15.031,138.796,23.6295
ASN00074110,8206.6667,497,692.3333,397,904,0,333,-5.1867,-1.3907,-5.9916,-8.5776,-149.2594,-14.9637,19.0215,39.8147,20.9267,12.5835,155.7225,21.4268
ASN00074115,9319.6667,520,665.6667,403,959.3333,0,329.3333,-6.5267,-2.2555,-7.4546,-10.1527,-157.7496,-16.8074,19.6009,39.3562,21.5981,13.6758,163.6606,22.7183
ASN00074118,6512.3333,389.6667,494.3333,304.6667,720,0,268,-5.3125,-1.5098,-6.1286,-8.6722,-137.5987,-15.1313,19.4237,40.1003,21.3769,12.6262,144.092,21.6246
ASN00074124,6230.3333,386,458,302.3333,672,0,258.3333,-5.5784,-1.5128,-6.4695,-8.8034,-156.0803,-14.9391,19.2962,37.5042,21.1898,13.5651,163.081,21.9398
ASN00074126,5106.3333,288.6667,273.3333,224,461.6667,0,185,-7.2264,-2.4755,-8.3331,-10.8211,-142.4768,-17.2718,21.4501,38.0574,23.5538,16.1382,150.0205,24.8156
ASN00074128,12372.3333,972.3333,1357.3333,809,1547.6667,0,660.3333,-4.1229,-1.3589,-4.706,-6.9687,-168.7798,-11.9728,14.1884,30.9507,15.6553,9.1399,172.9246,16.1176
ASN00074129,6138,376.3333,381.3333,302,645,0,267.3333,-5.5307,-1.5564,-6.4036,-8.5024,-134.2864,-14.3422,18.2778,35.1676,20.0702,13.036,140.8734,20.9292
ASN00074162,2225.3333,148.3333,234,122,279,0,111,-4.3769,-1.3297,-5.0268,-7.4006,-140.3027,-12.169,16.6499,36.1213,18.3539,10.257,145.5132,17.3796
ASN00074179,2515,133.3333,206.6667,101,259.6667,0,97,-5.6132,-1.8797,-6.4121,-9.1924,-125.8328,-14.3639,18.607,39.1817,20.5196,12.2382,131.3656,19.8967
ASN00074188,8860,456,713,353,863.6667,0,286,-6.2232,-2.0989,-7.1198,-10.0409,-140.3608,-16.7989,20.1181,40.7923,22.1704,13.6122,146.513,22.9511
ASN00074192,6589,436,536.6667,365.6667,781.6667,0,314,-4.6286,-1.1223,-5.3803,-7.3961,-163.0024,-13.0604,17.1498,34.7076,18.8362,11.5681,169.2617,19.3197
ASN00074236,10707,593.6667,782,449,1007.3333,0,350,-6.3379,-2.2329,-7.2551,-9.9684,-138.0103,-16.3198,18.9939,36.3583,20.9126,13.6776,143.9562,22.2657
ASN00075003,5389,338.6667,387.6667,268,539,0,230.6667,-4.9681,-1.4757,-5.742,-7.9239,-109.9285,-12.9663,16.6134,32.0219,18.2556,11.8128,115.7566,18.7943
ASN00075004,6208.6667,352,400.6667,282.3333,609.3333,0,239,-5.5396,-1.4142,-6.4499,-8.6262,-135.5083,-14.4813,18.8695,35.762,20.6918,13.8095,142.7282,21.7012
ASN00075006,6855,412,441,335.3333,688.6667,0,278.6667,-5.9496,-1.6515,-6.8969,-9.2138,-136.8292,-15.5359,19.7537,37.7085,21.6839,14.2386,144.0488,22.7556
ASN00075007,6809.6667,494,599.6667,390,870,0,329.6667,-4.5892,-1.1859,-5.3103,-7.3978,-165.6346,-13.3899,17.4111,36.6516,19.153,11.1029,171.6189,19.3742
ASN00075012,7527.3333,471,684,374.3333,894.3333,0,319,-4.6733,-1.4146,-5.3619,-7.6016,-140.5488,-13.5261,16.9289,36.354,18.6586,10.5583,145.8303,18.8076
ASN00075014,6252,410,550.3333,325,745,0,281.6667,-4.8062,-1.2805,-5.5538,-7.889,-163.6549,-13.7729,17.8646,37.5869,19.6551,11.6317,169.7266,19.8445
ASN00075018,5497.3333,357,404.6667,290.3333,608.6667,0,251,-4.9857,-1.2264,-5.7947,-7.8444,-128.986,-13.8006,18.2897,36.7022,20.0863,12.3271,135.6739,20.4886
ASN00075020,8070.3333,570,767.3333,478,980.6667,0,410,-4.1445,-1.217,-4.7622,-6.7801,-146.9616,-11.8068,14.706,31.3522,16.1986,9.5261,151.6615,16.5066
ASN00075026,7817,462.6667,566.6667,379.3333,822.3333,0,319.3333,-5.5153,-1.5438,-6.3705,-8.8134,-141.9361,-15.2751,19.2747,38.9659,21.1948,13.06,148.561,21.8999
ASN00075029,6736.6667,439,578,358.3333,782.6667,0,308.6667,-4.9882,-1.4152,-5.7515,-7.9972,-154.0708,-14.0687,17.9349,37.1725,19.7378,11.6584,160.0534,20.0513
ASN00075031,9206.3333,755.3333,985.6667,622,1180.3333,0,506.6667,-4.0248,-1.2364,-4.6111,-6.8068,-169.3402,-11.7764,14.4863,31.6062,15.9723,9.2314,173.7739,16.2102
ASN00075032,8283.6667,573.6667,846.3333,466.6667,1079,0,386.3333,-4.4225,-1.2452,-5.0856,-7.5899,-181.4587,-13.7047,17.4669,39.0556,19.2544,10.5904,186.9701,19.2161
ASN00075034,4678.3333,245.3333,300,200,428.6667,0,173,-5.945,-1.5601,-6.9232,-9.5573,-124.4287,-15.7543,21.0749,39.6456,23.1217,15.141,132.3989,23.7245
ASN00075035,5425.6667,336.6667,427.3333,282.3333,621.3333,0,250.6667,-5.0788,-1.2826,-5.8858,-8.1068,-148.8402,-14.1004,18.5303,38.2806,20.3664,12.3657,155.3973,20.6575
ASN00075039,8212.3333,560,751.6667,437.6667,1000.3333,0,368.3333,-5.3831,-1.5317,-6.1867,-9.1928,-182.2339,-16.2417,20.536,45.4628,22.6341,12.7831,188.7148,22.7226
ASN00075042,6369,432.6667,540.3333,364.6667,715,0,313.3333,-4.5772,-1.1643,-5.3035,-7.2991,-125.0339,-12.8322,16.684,34.2438,18.3379,11.1199,130.9262,18.7245
ASN00075043,3823.3333,173.6667,197.6667,138.6667,311,0,119.6667,-7.0058,-1.8173,-8.2018,-10.9293,-120.0794,-17.7473,24.3566,43.1918,26.6717,18.2848,129.9338,27.6017
ASN00075046,7006,518.6667,688.6667,418,866.3333,0,357,-4.0867,-1.072,-4.7179,-6.8866,-143.5962,-12.0977,15.6317,33.8589,17.2082,9.9878,148.8083,17.3099
ASN00075047,4961,315.6667,354.3333,254.6667,537,0,220.3333,-5.5174,-1.4396,-6.4057,-8.5858,-145.8064,-14.6444,19.2924,37.8887,21.1816,13.4208,152.8764,21.7144
ASN00075048,7119.6667,471.3333,514.6667,392.6667,759.3333,0,341,-4.8556,-1.2578,-5.6368,-7.657,-135.3441,-12.9006,16.5169,32.2905,18.1284,11.9023,141.4434,19
ASN00075049,7087,491.6667,599,401,832.3333,0,342.3333,-4.5345,-1.2243,-5.238,-7.2105,-142.4027,-12.6687,16.1493,33.482,17.7614,10.7096,147.9307,18.1967
ASN00075050,6145,379.6667,447,315,666,0,266.6667,-6.1566,-1.9068,-7.0904,-9.7252,-156.097,-16.5303,20.8501,41.073,22.9397,14.0954,163.048,23.4813
ASN00075054,6522,479.3333,598,398.6667,792.3333,0,343,-4.328,-1.1906,-4.999,-7.0218,-166.7778,-11.8793,15.1648,30.9154,16.676,10.3537,171.9859,17.0874
ASN00075057,5872.3333,335.6667,384,268.3333,594.6667,0,220.6667,-6.5965,-1.8305,-7.6508,-10.1405,-166.3236,-16.9101,21.7016,41.203,23.8153,15.783,174.3317,24.9183
ASN00075064,7153,379,497.3333,311,727,0,264.3333,-5.4724,-1.4487,-6.3487,-8.7527,-132.6522,-15.3482,19.865,39.4281,21.8252,13.4631,139.7832,22.4792
ASN00075067,5649.6667,340,318,277,546,0,228.6667,-6.116,-1.6307,-7.117,-9.3272,-129.1757,-15.4338,20.0404,37.0334,21.9675,14.9787,136.8954,23.1535
ASN00075069,5345.6667,325.3333,272,257.3333,521.6667,0,216.6667,-6.284,-1.7066,-7.3301,-9.3223,-140.2127,-15.5737,20.4103,36.3869,22.3526,15.4437,148.3353,23.6964
ASN00075071,5581.3333,369.6667,464.6667,305.3333,608,0,270,-4.7339,-1.2286,-5.4889,-7.7899,-130.9483,-13.3731,17.641,35.8921,19.3909,11.8102,137.1903,19.6151
ASN00075075,6736.3333,445.6667,504,362.6667,728.3333,0,309,-5.1593,-1.091,-6.0429,-8.4001,-156.3301,-14.3714,19.2766,37.4013,21.1287,13.8659,163.9588,22.0001
ASN00075080,5598.6667,355.6667,377,290.3333,620.6667,0,249.3333,-5.6077,-1.5113,-6.5102,-8.5186,-154.8758,-14.7488,19.1962,36.7646,21.0706,13.4258,161.9533,21.8263
ASN00075081,3222.3333,192.3333,237,149.6667,358,0,134,-5.3236,-1.3266,-6.1944,-8.4287,-155.222,-14.0334,19.2604,37.8654,21.1419,13.3375,162.3878,21.1992
ASN00075096,2242.3333,128.6667,155.6667,107.6667,231.6667,0,102,-5.8438,-1.3266,-6.828,-9.1989,-160.8503,-15.2496,21.8374,42.7597,23.9522,15.093,169.2692,23.6685
ASN00075132,4403.6667,291.6667,416.6667,226.6667,538.3333,0,204,-5.0054,-1.4559,-5.7514,-8.48,-171.0833,-14.2225,18.5565,40.3114,20.4483,11.7959,176.9579,20.0971
ASN00075166,6004.6667,374,514,311,654.3333,0,270.3333,-5.1844,-1.3819,-5.9957,-8.5758,-146.7376,-14.6145,18.9913,39.305,20.8864,12.7021,153.2841,21.161
ASN00076012,5967.6667,393.3333,519,328,671.6667,0,286.6667,-3.91,-1.099,-4.5145,-6.4937,-110.6573,-11.137,14.436,29.6929,15.8853,9.4733,115.5235,16.0032
ASN00076015,6754.3333,548,761.3333,467.3333,952.3333,0,392.6667,-3.1591,-0.9022,-3.626,-5.513,-156.441,-9.9456,12.8488,29.6351,14.174,7.5351,160.38,13.8845
ASN00076025,5850,429,548,346.3333,696.6667,0,296.3333,-3.6483,-1.0172,-4.2148,-6.0379,-128.3893,-10.3428,13.4377,27.5521,14.784,8.8621,132.9548,14.9083
ASN00076038,8870.6667,716.3333,986,591.3333,1080.3333,0,497,-3.1235,-1.0845,-3.5629,-5.0423,-113.7508,-8.5787,10.2175,21.4367,11.2717,6.645,116.7263,11.5542
ASN00076044,5104.6667,282,291.3333,232.6667,502,0,202.6667,-5.0422,-1.1109,-5.9276,-7.8294,-112.847,-13.3997,18.428,33.5834,20.1701,13.5631,120.4937,21.0464
ASN00076046,7879.3333,596,757.3333,475.6667,999,0,400.6667,-3.7602,-1.029,-4.3348,-6.0872,-151.75,-10.7555,13.5878,28.8849,14.9554,8.8308,156.2646,15.2701
ASN00076047,8036.6667,693.3333,916.3333,579.6667,1078.3333,0,483.3333,-3.3387,-1.0791,-3.8136,-5.6259,-159.3638,-9.6174,11.7775,25.9506,12.9948,7.4328,162.8287,13.0823
ASN00076050,6546,397.3333,497,315.3333,729.3333,0,273.6667,-4.321,-0.9752,-5.0421,-7.0111,-128.8181,-12.3257,16.4426,32.8648,18.046,11.2499,135.0276,18.5352
ASN00076063,5842.3333,367.3333,419.6667,306.6667,633.6667,0,265.6667,-3.9861,-1.0779,-4.619,-6.2521,-109.3645,-10.756,13.9485,27.6198,15.3234,9.5865,114.3559,15.7474
ASN00076065,6191.6667,435.3333,613.6667,354.6667,731,0,310.3333,-3.7253,-0.9979,-4.3035,-6.2779,-132.3859,-10.67,13.8353,29.1636,15.223,9.1572,137.0729,15.357
ASN00077001,7262.3333,467.3333,663,373.6667,794.3333,0,322.6667,-4.195,-1.2067,-4.8426,-6.8653,-124.4109,-11.6801,14.8135,29.8701,16.2939,10.0458,129.4509,16.7202
ASN00077004,8205.6667,579,837.3333,477.6667,933,2,407.3333,-3.725,-1.2668,-4.2553,-6.0884,-102.0742,-10.3385,12.4992,26.0875,13.7852,8.1128,105.7861,14.0504
ASN00077005,7237.6667,524,670.3333,424.6667,825.3333,0,367.3333,-3.9164,-1.1061,-4.5204,-6.4224,-118.7773,-11.0045,13.988,28.7723,15.3883,9.3811,123.5142,15.7414
ASN00077008,8265.6667,549,710.6667,447,900.3333,0.6667,371,-4.1653,-1.3028,-4.7926,-6.6758,-108.6153,-11.2416,13.8255,27.357,15.2124,9.5506,113.1865,15.8128
ASN00077009,6386.3333,410,529.6667,335.6667,739.6667,0,289,-4.2043,-1.1119,-4.8629,-6.7732,-134.104,-11.8859,15.3894,31.8219,16.9244,10.1304,139.4182,17.2001
ASN00077014,7792,586,722.3333,480.3333,894.6667,0,406,-4.0355,-1.2052,-4.642,-6.5039,-130.4951,-11.1019,13.7801,28.363,15.1682,9.2665,135.0031,15.61
ASN00077015,7227.6667,519.6667,681,422,830.6667,1,353.6667,-3.7948,-1.1508,-4.3596,-6.1379,-121.8286,-10.3059,12.7595,26.3354,14.048,8.6374,125.9444,14.4217
ASN00077016,6866,451,578.6667,367.6667,758,0,313.6667,-4.3999,-1.2396,-5.0852,-7.0534,-123.504,-11.9731,15.2214,30.312,16.7328,10.4959,128.7912,17.2604
ASN00077018,7384.3333,594.3333,830.6667,487.6667,907,0,412.6667,-3.2237,-1.0129,-3.6891,-5.5444,-117.9146,-9.3075,11.5544,25.1389,12.7433,7.4121,121.3981,12.7909
ASN00077023,4945,377.3333,439.6667,306.6667,570,0,270,-4.1878,-1.2675,-4.8168,-6.7506,-126.6231,-11.0817,14.0926,28.665,15.5101,9.612,131.2453,15.7039
ASN00077025,6662,418.3333,455.6667,341.3333,737,0.3333,284.3333,-4.6798,-1.4769,-5.396,-7.0205,-129.9306,-12.033,14.957,28.4126,16.4391,10.4559,135.0764,17.1789
ASN00077027,5769,353.6667,415.6667,283.6667,629.3333,0,245.3333,-4.6252,-1.0998,-5.4063,-7.2726,-141.1638,-12.4755,16.703,31.4593,18.3097,11.9763,147.711,19.0227
ASN00077028,6959,456,624.3333,365.3333,771.3333,0,312,-3.7996,-0.9071,-4.4295,-6.3052,-122.8221,-10.77,14.2365,28.02,15.6257,9.9591,128.1718,16.1197
ASN00077030,8428,560.6667,728.3333,461.6667,926.3333,0,382,-4.0904,-1.1995,-4.7295,-6.5635,-120.7372,-11.2624,14.1592,27.4384,15.5631,9.8012,125.6827,16.2078
ASN00077034,7922.6667,500.3333,661,412.3333,898.3333,0,350,-4.2952,-1.1774,-4.9695,-6.9516,-137.3771,-12.1985,15.5689,31.3988,17.1183,10.4088,142.7885,17.6098
ASN00077035,5875.6667,447,593,378,700.6667,0.3333,329.6667,-3.479,-1.121,-3.9814,-5.6966,-112.6544,-9.5078,11.8194,24.8904,13.0296,7.7148,116.2532,13.1066
ASN00077036,8449.6667,597,760,501,906.6667,0,410.6667,-3.9258,-1.3016,-4.5041,-6.2617,-111.5905,-10.1396,12.1442,23.7592,13.365,8.7401,115.5039,14.053
ASN00077037,5705.3333,379.3333,415.6667,313,556.6667,3,262,-4.117,-1.0649,-4.8073,-6.5718,-93.8708,-10.6037,14.0093,25.4807,15.3482,10.6699,99.4175,16.1504
ASN00077039,7140.3333,590.3333,785.3333,489,905,0.3333,411,-3.3231,-0.9681,-3.8204,-5.6554,-134.3616,-9.5866,12.1172,26.0322,13.3485,7.8928,138.2382,13.4632
ASN00077040,7455,552.6667,671,449.3333,851.6667,0,375,-3.8165,-1.169,-4.3949,-6.1173,-117.4338,-10.3571,12.901,25.6556,14.1942,8.8171,121.7298,14.6531
ASN00077041,4110.3333,244,308.6667,189,431,0,172.6667,-4.5461,-1.2917,-5.2553,-7.1529,-108.9929,-12.0158,15.7982,31.3014,17.3666,10.7305,114.489,17.512
ASN00077042,7978.3333,598,815.3333,482.3333,993.6667,0,412.3333,-3.755,-1.1301,-4.3091,-6.2312,-145.0953,-10.7535,13.3658,28.7664,14.7284,8.6194,149.2892,14.9474
ASN00077047,6903.6667,447.6667,541.3333,364,784.6667,0,309.3333,-3.9721,-0.9782,-4.6131,-6.3928,-117.7392,-11.2151,14.6318,29.7074,16.0735,9.8997,123.0343,16.5102
ASN00077048,7374.6667,537.3333,686,449.3333,886.3333,0,384.3333,-3.8852,-1.2313,-4.4466,-6.2716,-129.4026,-10.7208,13.1334,28.0003,14.4773,8.5295,133.4081,14.7263
ASN00077051,8557.6667,552,644.3333,455,827,1.6667,376.6667,-4.0786,-1.3213,-4.7023,-6.3196,-90.6567,-10.4945,12.7862,23.8015,14.0505,9.3051,95.0727,14.9105
