"time","temperature","bin.start","bin.end","index.bin","n.points","n.NA","n.imputed","n.outliers","sd.temperature"
2020-08-17 22:57:30,38.73428,2020-08-17 22:55:00,2020-08-17 23:00:00,13812,5,0,0,0,0.371523830998766
2020-08-17 23:02:30,38.44736,2020-08-17 23:00:00,2020-08-17 23:05:00,13813,5,0,0,0,0.0960576805882802
2020-08-17 23:07:30,38.71672,2020-08-17 23:05:00,2020-08-17 23:10:00,13814,5,0,0,0,0.239278973167305
2020-08-17 23:12:30,38.57054,2020-08-17 23:10:00,2020-08-17 23:15:00,13815,5,0,0,0,0.17737712084708
2020-08-17 23:17:30,38.8275,2020-08-17 23:15:00,2020-08-17 23:20:00,13816,5,0,0,0,0.261558349130743
2020-08-17 23:22:30,39.60808,2020-08-17 23:20:00,2020-08-17 23:25:00,13817,5,0,0,0,0.692571301022501
2020-08-17 23:27:30,39.5471,2020-08-17 23:25:00,2020-08-17 23:30:00,13818,5,0,0,0,0.204964789659104
2020-08-17 23:32:30,39.7101,2020-08-17 23:30:00,2020-08-17 23:35:00,13819,5,0,0,0,0.256998161472021
2020-08-17 23:37:30,39.49062,2020-08-17 23:35:00,2020-08-17 23:40:00,13820,5,0,0,0,0.384828698254171
2020-08-17 23:42:30,39.14396,2020-08-17 23:40:00,2020-08-17 23:45:00,13821,5,0,0,0,0.0981465384004934
2020-08-17 23:47:30,39.41108,2020-08-17 23:45:00,2020-08-17 23:50:00,13822,5,0,0,0,0.109230980037718
2020-08-17 23:52:30,40.08162,2020-08-17 23:50:00,2020-08-17 23:55:00,13823,5,0,0,0,0.462806857122925
2020-08-17 23:57:30,39.60538,2020-08-17 23:55:00,2020-08-18 00:00:00,13824,5,0,0,0,0.314269234892632
2020-08-18 00:02:30,39.613,2020-08-18 00:00:00,2020-08-18 00:05:00,13825,5,0,0,0,0.17743646750316
2020-08-18 00:07:30,39.58574,2020-08-18 00:05:00,2020-08-18 00:10:00,13826,5,0,0,0,0.324710883710417
2020-08-18 00:12:30,39.2915,2020-08-18 00:10:00,2020-08-18 00:15:00,13827,5,0,0,0,0.129180203591727
2020-08-18 00:17:30,39.43488,2020-08-18 00:15:00,2020-08-18 00:20:00,13828,5,0,0,0,0.210615103921822
2020-08-18 00:22:30,39.24674,2020-08-18 00:20:00,2020-08-18 00:25:00,13829,5,0,0,0,0.144896749445941
2020-08-18 00:27:30,39.13426,2020-08-18 00:25:00,2020-08-18 00:30:00,13830,5,0,0,0,0.310111226820313
2020-08-18 00:32:30,39.21662,2020-08-18 00:30:00,2020-08-18 00:35:00,13831,5,0,0,0,0.0799723514722444
2020-08-18 00:37:30,39.16356,2020-08-18 00:35:00,2020-08-18 00:40:00,13832,5,0,0,0,0.0974457182230182
2020-08-18 00:42:30,39.01442,2020-08-18 00:40:00,2020-08-18 00:45:00,13833,5,0,0,0,0.0409092532320013
2020-08-18 00:47:30,39.42492,2020-08-18 00:45:00,2020-08-18 00:50:00,13834,5,0,0,0,0.23260074591454
2020-08-18 00:52:30,39.26446,2020-08-18 00:50:00,2020-08-18 00:55:00,13835,5,0,0,0,0.143801349089638
2020-08-18 00:57:30,39.0143,2020-08-18 00:55:00,2020-08-18 01:00:00,13836,5,0,0,0,0.0798309776966307
2020-08-18 01:02:30,38.77382,2020-08-18 01:00:00,2020-08-18 01:05:00,13837,5,0,0,0,0.101063331629229
2020-08-18 01:07:30,38.89514,2020-08-18 01:05:00,2020-08-18 01:10:00,13838,5,0,0,0,0.151778680979906
2020-08-18 01:12:30,38.5746,2020-08-18 01:10:00,2020-08-18 01:15:00,13839,5,0,0,0,0.115298460527451
2020-08-18 01:17:30,38.2198,2020-08-18 01:15:00,2020-08-18 01:20:00,13840,5,0,0,0,0.185957495143378
2020-08-18 01:22:30,38.08058,2020-08-18 01:20:00,2020-08-18 01:25:00,13841,5,0,0,0,0.0570852607947094
2020-08-18 01:27:30,38.07696,2020-08-18 01:25:00,2020-08-18 01:30:00,13842,5,0,0,0,0.0338142425613812
2020-08-18 01:32:30,38.05634,2020-08-18 01:30:00,2020-08-18 01:35:00,13843,5,0,0,0,0.0649868679042177
2020-08-18 01:37:30,37.94204,2020-08-18 01:35:00,2020-08-18 01:40:00,13844,5,0,0,0,0.0538563181066063
2020-08-18 01:42:30,37.79698,2020-08-18 01:40:00,2020-08-18 01:45:00,13845,5,0,0,0,0.030015446023673
2020-08-18 01:47:30,37.7336,2020-08-18 01:45:00,2020-08-18 01:50:00,13846,5,0,0,0,0.0214100443717424
2020-08-18 01:52:30,37.57576,2020-08-18 01:50:00,2020-08-18 01:55:00,13847,5,0,0,0,0.0328854527108876
2020-08-18 01:57:30,37.44042,2020-08-18 01:55:00,2020-08-18 02:00:00,13848,5,0,0,0,0.069535832489443
2020-08-18 02:02:30,37.23928,2020-08-18 02:00:00,2020-08-18 02:05:00,13849,5,0,0,0,0.075709061544837
2020-08-18 02:07:30,37.07828,2020-08-18 02:05:00,2020-08-18 02:10:00,13850,5,0,0,0,0.030975990702478
2020-08-18 02:12:30,37.00942,2020-08-18 02:10:00,2020-08-18 02:15:00,13851,5,0,0,0,0.0121027682783737
2020-08-18 02:17:30,36.98944,2020-08-18 02:15:00,2020-08-18 02:20:00,13852,5,0,0,0,0.0222080615993396
2020-08-18 02:22:30,36.92564,2020-08-18 02:20:00,2020-08-18 02:25:00,13853,5,0,0,0,0.0275525497912615
2020-08-18 02:27:30,36.90576,2020-08-18 02:25:00,2020-08-18 02:30:00,13854,5,0,0,0,0.0279246844207777
2020-08-18 02:32:30,36.80608,2020-08-18 02:30:00,2020-08-18 02:35:00,13855,5,0,0,0,0.0237455680075254
2020-08-18 02:37:30,36.69838,2020-08-18 02:35:00,2020-08-18 02:40:00,13856,5,0,0,0,0.0194804260733672
2020-08-18 02:42:30,36.67456,2020-08-18 02:40:00,2020-08-18 02:45:00,13857,5,0,0,0,0.0162028701161256
2020-08-18 02:47:30,36.62218,2020-08-18 02:45:00,2020-08-18 02:50:00,13858,5,0,0,0,0.0118311875988834
2020-08-18 02:52:30,36.55708,2020-08-18 02:50:00,2020-08-18 02:55:00,13859,5,0,0,0,0.041013802554749
2020-08-18 02:57:30,36.42704,2020-08-18 02:55:00,2020-08-18 03:00:00,13860,5,0,0,0,0.0503693160565038
2020-08-18 03:02:30,36.30436,2020-08-18 03:00:00,2020-08-18 03:05:00,13861,5,0,0,0,0.0528764881587265
2020-08-18 03:07:30,36.17418,2020-08-18 03:05:00,2020-08-18 03:10:00,13862,5,0,0,0,0.0310415366887655
2020-08-18 03:12:30,35.98386,2020-08-18 03:10:00,2020-08-18 03:15:00,13863,5,0,0,0,0.0460304573081765
2020-08-18 03:17:30,35.80388,2020-08-18 03:15:00,2020-08-18 03:20:00,13864,5,0,0,0,0.0650235111325127
2020-08-18 03:22:30,35.61958,2020-08-18 03:20:00,2020-08-18 03:25:00,13865,5,0,0,0,0.0700633784512304
2020-08-18 03:27:30,35.43192,2020-08-18 03:25:00,2020-08-18 03:30:00,13866,5,0,0,0,0.0620087655094032
2020-08-18 03:32:30,35.28774,2020-08-18 03:30:00,2020-08-18 03:35:00,13867,5,0,0,0,0.0484187257164025
2020-08-18 03:37:30,35.09572,2020-08-18 03:35:00,2020-08-18 03:40:00,13868,5,0,0,0,0.0727096761098539
2020-08-18 03:42:30,34.97838,2020-08-18 03:40:00,2020-08-18 03:45:00,13869,5,0,0,0,0.033876422479359
2020-08-18 03:47:30,34.7985,2020-08-18 03:45:00,2020-08-18 03:50:00,13870,5,0,0,0,0.0609968031949212
2020-08-18 03:52:30,34.70794,2020-08-18 03:50:00,2020-08-18 03:55:00,13871,5,0,0,0,0.0275712350104244
2020-08-18 03:57:30,34.56456,2020-08-18 03:55:00,2020-08-18 04:00:00,13872,5,0,0,0,0.0532949153297026
2020-08-18 04:02:30,34.50952,2020-08-18 04:00:00,2020-08-18 04:05:00,13873,5,0,0,0,0.0415744152093555
2020-08-18 04:07:30,34.49152,2020-08-18 04:05:00,2020-08-18 04:10:00,13874,5,0,0,0,0.144749773747663
2020-08-18 04:12:30,34.65312,2020-08-18 04:10:00,2020-08-18 04:15:00,13875,5,0,0,0,0.0183056548640044
2020-08-18 04:17:30,34.51766,2020-08-18 04:15:00,2020-08-18 04:20:00,13876,5,0,0,0,0.0878437704108835
2020-08-18 04:22:30,34.35054,2020-08-18 04:20:00,2020-08-18 04:25:00,13877,5,0,0,0,0.0361002493066179
2020-08-18 04:27:30,34.2129,2020-08-18 04:25:00,2020-08-18 04:30:00,13878,5,0,0,0,0.0637004317096824
2020-08-18 04:32:30,33.92532,2020-08-18 04:30:00,2020-08-18 04:35:00,13879,5,0,0,0,0.0731768542641718
2020-08-18 04:37:30,33.78078,2020-08-18 04:35:00,2020-08-18 04:40:00,13880,5,0,0,0,0.0345825389466989
2020-08-18 04:42:30,33.63016,2020-08-18 04:40:00,2020-08-18 04:45:00,13881,5,0,0,0,0.07569929325958
2020-08-18 04:47:30,33.45276,2020-08-18 04:45:00,2020-08-18 04:50:00,13882,5,0,0,0,0.0502595065634361
2020-08-18 04:52:30,33.29616,2020-08-18 04:50:00,2020-08-18 04:55:00,13883,5,0,0,0,0.0523700105021948
2020-08-18 04:57:30,33.2908,2020-08-18 04:55:00,2020-08-18 05:00:00,13884,5,0,0,0,0.0337434438076483
2020-08-18 05:02:30,33.41234,2020-08-18 05:00:00,2020-08-18 05:05:00,13885,5,0,0,0,0.122932798715395
2020-08-18 05:07:30,33.37858,2020-08-18 05:05:00,2020-08-18 05:10:00,13886,5,0,0,0,0.0612520367008315
2020-08-18 05:12:30,33.11096,2020-08-18 05:10:00,2020-08-18 05:15:00,13887,5,0,0,0,0.170013596515102
2020-08-18 05:17:30,32.84202,2020-08-18 05:15:00,2020-08-18 05:20:00,13888,5,0,0,0,0.135875833024125
2020-08-18 05:22:30,32.55562,2020-08-18 05:20:00,2020-08-18 05:25:00,13889,5,0,0,0,0.0409578685968882
2020-08-18 05:27:30,32.46302,2020-08-18 05:25:00,2020-08-18 05:30:00,13890,5,0,0,0,0.0240980704621767
2020-08-18 05:32:30,32.35882,2020-08-18 05:30:00,2020-08-18 05:35:00,13891,5,0,0,0,0.0605380211107033
2020-08-18 05:37:30,32.20372,2020-08-18 05:35:00,2020-08-18 05:40:00,13892,5,0,0,0,0.0279904805246348
2020-08-18 05:42:30,32.09366,2020-08-18 05:40:00,2020-08-18 05:45:00,13893,5,0,0,0,0.0638370033757848
2020-08-18 05:47:30,31.86022,2020-08-18 05:45:00,2020-08-18 05:50:00,13894,5,0,0,0,0.108151453989301
2020-08-18 05:52:30,31.66098,2020-08-18 05:50:00,2020-08-18 05:55:00,13895,5,0,0,0,0.0492160746098261
2020-08-18 05:57:30,31.51374,2020-08-18 05:55:00,2020-08-18 06:00:00,13896,5,0,0,0,0.0250233490963932
2020-08-18 06:02:30,31.56952,2020-08-18 06:00:00,2020-08-18 06:05:00,13897,5,0,0,0,0.044190293051756
2020-08-18 06:07:30,31.74306,2020-08-18 06:05:00,2020-08-18 06:10:00,13898,5,0,0,0,0.102181666653074
2020-08-18 06:12:30,31.83292,2020-08-18 06:10:00,2020-08-18 06:15:00,13899,5,0,0,0,0.0841737310566669
2020-08-18 06:17:30,31.5517,2020-08-18 06:15:00,2020-08-18 06:20:00,13900,5,0,0,0,0.0360763773125852
2020-08-18 06:22:30,31.5963,2020-08-18 06:20:00,2020-08-18 06:25:00,13901,5,0,0,0,0.0174137876408322
2020-08-18 06:27:30,31.75758,2020-08-18 06:25:00,2020-08-18 06:30:00,13902,5,0,0,0,0.0653159781370534
2020-08-18 06:32:30,32.18962,2020-08-18 06:30:00,2020-08-18 06:35:00,13903,5,0,0,0,0.217841093460348
2020-08-18 06:37:30,32.62652,2020-08-18 06:35:00,2020-08-18 06:40:00,13904,5,0,0,0,0.0919035200631611
2020-08-18 06:42:30,32.80952,2020-08-18 06:40:00,2020-08-18 06:45:00,13905,5,0,0,0,0.0688490885923698
2020-08-18 06:47:30,32.71732,2020-08-18 06:45:00,2020-08-18 06:50:00,13906,5,0,0,0,0.0787288511284152
2020-08-18 06:52:30,32.41852,2020-08-18 06:50:00,2020-08-18 06:55:00,13907,5,0,0,0,0.102163139145192
2020-08-18 06:57:30,32.48834,2020-08-18 06:55:00,2020-08-18 07:00:00,13908,5,0,0,0,0.10260539946806
2020-08-18 07:02:30,32.14212,2020-08-18 07:00:00,2020-08-18 07:05:00,13909,5,0,0,0,0.0973439880013153
2020-08-18 07:07:30,31.96764,2020-08-18 07:05:00,2020-08-18 07:10:00,13910,5,0,0,0,0.037207969576423
2020-08-18 07:12:30,32.00488,2020-08-18 07:10:00,2020-08-18 07:15:00,13911,5,0,0,0,0.0811919762045493
2020-08-18 07:17:30,32.10358,2020-08-18 07:15:00,2020-08-18 07:20:00,13912,5,0,0,0,0.0171700902734969
2020-08-18 07:22:30,32.24486,2020-08-18 07:20:00,2020-08-18 07:25:00,13913,5,0,0,0,0.172381214173702
2020-08-18 07:27:30,32.68926,2020-08-18 07:25:00,2020-08-18 07:30:00,13914,5,0,0,0,0.16906350286209
2020-08-18 07:32:30,33.02444,2020-08-18 07:30:00,2020-08-18 07:35:00,13915,5,0,0,0,0.0708078244264001
2020-08-18 07:37:30,32.98556,2020-08-18 07:35:00,2020-08-18 07:40:00,13916,5,0,0,0,0.0453725467656377
2020-08-18 07:42:30,32.6996,2020-08-18 07:40:00,2020-08-18 07:45:00,13917,5,0,0,0,0.133407252426546
2020-08-18 07:47:30,32.2673,2020-08-18 07:45:00,2020-08-18 07:50:00,13918,5,0,0,0,0.147012142355657
2020-08-18 07:52:30,32.54242,2020-08-18 07:50:00,2020-08-18 07:55:00,13919,5,0,0,0,0.0672589547941405
2020-08-18 07:57:30,32.74702,2020-08-18 07:55:00,2020-08-18 08:00:00,13920,5,0,0,0,0.186024479571911
2020-08-18 08:02:30,32.97568,2020-08-18 08:00:00,2020-08-18 08:05:00,13921,5,0,0,0,0.0790499019607245
2020-08-18 08:07:30,33.1254,2020-08-18 08:05:00,2020-08-18 08:10:00,13922,5,0,0,0,0.0741805230501911
2020-08-18 08:12:30,33.18792,2020-08-18 08:10:00,2020-08-18 08:15:00,13923,5,0,0,0,0.0901409840194787
2020-08-18 08:17:30,32.9956,2020-08-18 08:15:00,2020-08-18 08:20:00,13924,5,0,0,0,0.0482313694601337
2020-08-18 08:22:30,32.69804,2020-08-18 08:20:00,2020-08-18 08:25:00,13925,5,0,0,0,0.15942875524823
2020-08-18 08:27:30,32.42078,2020-08-18 08:25:00,2020-08-18 08:30:00,13926,5,0,0,0,0.0802356342281901
2020-08-18 08:32:30,31.99888,2020-08-18 08:30:00,2020-08-18 08:35:00,13927,5,0,0,0,0.125280433428368
2020-08-18 08:37:30,31.35552,2020-08-18 08:35:00,2020-08-18 08:40:00,13928,5,0,0,0,0.409412123660255
2020-08-18 08:42:30,30.81378,2020-08-18 08:40:00,2020-08-18 08:45:00,13929,5,0,0,0,0.0949373319616681
2020-08-18 08:47:30,30.59456,2020-08-18 08:45:00,2020-08-18 08:50:00,13930,5,0,0,0,0.0501046205454153
2020-08-18 08:52:30,30.3623,2020-08-18 08:50:00,2020-08-18 08:55:00,13931,5,0,0,0,0.0457658715638624
2020-08-18 08:57:30,30.69398,2020-08-18 08:55:00,2020-08-18 09:00:00,13932,5,0,0,0,0.192815370237957
2020-08-18 09:02:30,31.03552,2020-08-18 09:00:00,2020-08-18 09:05:00,13933,5,0,0,0,0.111467022028939
2020-08-18 09:07:30,31.48458,2020-08-18 09:05:00,2020-08-18 09:10:00,13934,5,0,0,0,0.153792122685136
2020-08-18 09:12:30,32.22432,2020-08-18 09:10:00,2020-08-18 09:15:00,13935,5,0,0,0,0.215733683044628
2020-08-18 09:17:30,32.23822,2020-08-18 09:15:00,2020-08-18 09:20:00,13936,5,0,0,0,0.14012521900072
2020-08-18 09:22:30,31.56942,2020-08-18 09:20:00,2020-08-18 09:25:00,13937,5,0,0,0,0.400123177284195
2020-08-18 09:27:30,31.03314,2020-08-18 09:25:00,2020-08-18 09:30:00,13938,5,0,0,0,0.024348675528661
2020-08-18 09:32:30,30.7876,2020-08-18 09:30:00,2020-08-18 09:35:00,13939,5,0,0,0,0.265268382963367
2020-08-18 09:37:30,30.6556,2020-08-18 09:35:00,2020-08-18 09:40:00,13940,5,0,0,0,0.0655415517057683
2020-08-18 09:42:30,31.03366,2020-08-18 09:40:00,2020-08-18 09:45:00,13941,5,0,0,0,0.127999816406118
2020-08-18 09:47:30,31.21738,2020-08-18 09:45:00,2020-08-18 09:50:00,13942,5,0,0,0,0.0130505555437304
2020-08-18 09:52:30,31.18748,2020-08-18 09:50:00,2020-08-18 09:55:00,13943,5,0,0,0,0.0370073235995251
2020-08-18 09:57:30,31.29768,2020-08-18 09:55:00,2020-08-18 10:00:00,13944,5,0,0,0,0.0364983835258487
2020-08-18 10:02:30,31.25716,2020-08-18 10:00:00,2020-08-18 10:05:00,13945,5,0,0,0,0.0197489999746821
2020-08-18 10:07:30,31.31112,2020-08-18 10:05:00,2020-08-18 10:10:00,13946,5,0,0,0,0.0177064112682371
2020-08-18 10:12:30,31.45246,2020-08-18 10:10:00,2020-08-18 10:15:00,13947,5,0,0,0,0.06018785591795
2020-08-18 10:17:30,31.35068,2020-08-18 10:15:00,2020-08-18 10:20:00,13948,5,0,0,0,0.0422007938313962
2020-08-18 10:22:30,31.19166,2020-08-18 10:20:00,2020-08-18 10:25:00,13949,5,0,0,0,0.0583198336760315
2020-08-18 10:27:30,31.2364,2020-08-18 10:25:00,2020-08-18 10:30:00,13950,5,0,0,0,0.0239198662203615
2020-08-18 10:32:30,31.25706,2020-08-18 10:30:00,2020-08-18 10:35:00,13951,5,0,0,0,0.0212322396369295
2020-08-18 10:37:30,31.25382,2020-08-18 10:35:00,2020-08-18 10:40:00,13952,5,0,0,0,0.0438365372720059
2020-08-18 10:42:30,31.14014,2020-08-18 10:40:00,2020-08-18 10:45:00,13953,5,0,0,0,0.0153976621602102
2020-08-18 10:47:30,31.0917,2020-08-18 10:45:00,2020-08-18 10:50:00,13954,5,0,0,0,0.0254899980384466
2020-08-18 10:52:30,31.08386,2020-08-18 10:50:00,2020-08-18 10:55:00,13955,5,0,0,0,0.0328165049936764
2020-08-18 10:57:30,31.03784,2020-08-18 10:55:00,2020-08-18 11:00:00,13956,5,0,0,0,0.0408679948125674
2020-08-18 11:02:30,30.95628,2020-08-18 11:00:00,2020-08-18 11:05:00,13957,5,0,0,0,0.043950733782271
2020-08-18 11:07:30,30.90786,2020-08-18 11:05:00,2020-08-18 11:10:00,13958,5,0,0,0,0.0700054497878558
2020-08-18 11:12:30,30.95876,2020-08-18 11:10:00,2020-08-18 11:15:00,13959,5,0,0,0,0.0334009431004572
2020-08-18 11:17:30,30.854,2020-08-18 11:15:00,2020-08-18 11:20:00,13960,5,0,0,0,0.0758670218210784
2020-08-18 11:22:30,30.79866,2020-08-18 11:20:00,2020-08-18 11:25:00,13961,5,0,0,0,0.00600483138814123
2020-08-18 11:27:30,30.79492,2020-08-18 11:25:00,2020-08-18 11:30:00,13962,5,0,0,0,0.0167298236691243
2020-08-18 11:32:30,30.88324,2020-08-18 11:30:00,2020-08-18 11:35:00,13963,5,0,0,0,0.0416863646771949
2020-08-18 11:37:30,30.94342,2020-08-18 11:35:00,2020-08-18 11:40:00,13964,5,0,0,0,0.0211796364463604
2020-08-18 11:42:30,30.94542,2020-08-18 11:40:00,2020-08-18 11:45:00,13965,5,0,0,0,0.010607638757046
2020-08-18 11:47:30,30.79482,2020-08-18 11:45:00,2020-08-18 11:50:00,13966,5,0,0,0,0.0358520850160764
2020-08-18 11:52:30,30.75582,2020-08-18 11:50:00,2020-08-18 11:55:00,13967,5,0,0,0,0.0243099156724161
2020-08-18 11:57:30,30.85906,2020-08-18 11:55:00,2020-08-18 12:00:00,13968,5,0,0,0,0.07553322447771
2020-08-18 12:02:30,30.8663,2020-08-18 12:00:00,2020-08-18 12:05:00,13969,5,0,0,0,0.0303911171232649
2020-08-18 12:07:30,30.93718,2020-08-18 12:05:00,2020-08-18 12:10:00,13970,5,0,0,0,0.021167593155576
2020-08-18 12:12:30,30.90404,2020-08-18 12:10:00,2020-08-18 12:15:00,13971,5,0,0,0,0.0289272017312421
2020-08-18 12:17:30,31.1204,2020-08-18 12:15:00,2020-08-18 12:20:00,13972,5,0,0,0,0.102075511264946
2020-08-18 12:22:30,31.3019,2020-08-18 12:20:00,2020-08-18 12:25:00,13973,5,0,0,0,0.0787566187694726
2020-08-18 12:27:30,31.27804,2020-08-18 12:25:00,2020-08-18 12:30:00,13974,5,0,0,0,0.119474528666155
2020-08-18 12:32:30,30.77996,2020-08-18 12:30:00,2020-08-18 12:35:00,13975,5,0,0,0,0.158809360555352
2020-08-18 12:37:30,30.5536,2020-08-18 12:35:00,2020-08-18 12:40:00,13976,5,0,0,0,0.0271857499436742
2020-08-18 12:42:30,30.54782,2020-08-18 12:40:00,2020-08-18 12:45:00,13977,5,0,0,0,0.0504674845816594
2020-08-18 12:47:30,31.31728,2020-08-18 12:45:00,2020-08-18 12:50:00,13978,5,0,0,0,0.262132889962324
2020-08-18 12:52:30,31.45252,2020-08-18 12:50:00,2020-08-18 12:55:00,13979,5,0,0,0,0.044014508971475
2020-08-18 12:57:30,31.46396,2020-08-18 12:55:00,2020-08-18 13:00:00,13980,5,0,0,0,0.0142426472258492
2020-08-18 13:02:30,31.56798,2020-08-18 13:00:00,2020-08-18 13:05:00,13981,5,0,0,0,0.0458934853764667
2020-08-18 13:07:30,31.51552,2020-08-18 13:05:00,2020-08-18 13:10:00,13982,5,0,0,0,0.142749805604071
2020-08-18 13:12:30,31.0618,2020-08-18 13:10:00,2020-08-18 13:15:00,13983,5,0,0,0,0.178072021946177
2020-08-18 13:17:30,31.15234,2020-08-18 13:15:00,2020-08-18 13:20:00,13984,5,0,0,0,0.114789428955806
2020-08-18 13:22:30,30.33624,2020-08-18 13:20:00,2020-08-18 13:25:00,13985,5,0,0,0,0.359411961403624
2020-08-18 13:27:30,30.61002,2020-08-18 13:25:00,2020-08-18 13:30:00,13986,5,0,0,0,0.134849052647765
2020-08-18 13:32:30,30.73868,2020-08-18 13:30:00,2020-08-18 13:35:00,13987,5,0,0,0,0.0809352951437122
2020-08-18 13:37:30,30.88188,2020-08-18 13:35:00,2020-08-18 13:40:00,13988,5,0,0,0,0.272810679776287
2020-08-18 13:42:30,30.51798,2020-08-18 13:40:00,2020-08-18 13:45:00,13989,5,0,0,0,0.0860252695433156
2020-08-18 13:47:30,30.39198,2020-08-18 13:45:00,2020-08-18 13:50:00,13990,5,0,0,0,0.174058530385614
2020-08-18 13:52:30,30.97444,2020-08-18 13:50:00,2020-08-18 13:55:00,13991,5,0,0,0,0.142431397521753
2020-08-18 13:57:30,31.05022,2020-08-18 13:55:00,2020-08-18 14:00:00,13992,5,0,0,0,0.0462461565970617
2020-08-18 14:02:30,31.1819,2020-08-18 14:00:00,2020-08-18 14:05:00,13993,5,0,0,0,0.0850852807481989
2020-08-18 14:07:30,31.17002,2020-08-18 14:05:00,2020-08-18 14:10:00,13994,5,0,0,0,0.113296875508549
2020-08-18 14:12:30,31.0952,2020-08-18 14:10:00,2020-08-18 14:15:00,13995,5,0,0,0,0.155417872202652
2020-08-18 14:17:30,31.18866,2020-08-18 14:15:00,2020-08-18 14:20:00,13996,5,0,0,0,0.0387923703838792
2020-08-18 14:22:30,31.10334,2020-08-18 14:20:00,2020-08-18 14:25:00,13997,5,0,0,0,0.0657306473420125
2020-08-18 14:27:30,31.19918,2020-08-18 14:25:00,2020-08-18 14:30:00,13998,5,0,0,0,0.0360287662847354
2020-08-18 14:32:30,31.30552,2020-08-18 14:30:00,2020-08-18 14:35:00,13999,5,0,0,0,0.0482113783250391
2020-08-18 14:37:30,31.28414,2020-08-18 14:35:00,2020-08-18 14:40:00,14000,5,0,0,0,0.035404632465258
2020-08-18 14:42:30,31.25988,2020-08-18 14:40:00,2020-08-18 14:45:00,14001,5,0,0,0,0.0218250315005504
2020-08-18 14:47:30,31.08912,2020-08-18 14:45:00,2020-08-18 14:50:00,14002,5,0,0,0,0.0951966491006894
2020-08-18 14:52:30,31.15646,2020-08-18 14:50:00,2020-08-18 14:55:00,14003,5,0,0,0,0.0216989170236673
2020-08-18 14:57:30,31.0172,2020-08-18 14:55:00,2020-08-18 15:00:00,14004,5,0,0,0,0.0536145036347448
2020-08-18 15:02:30,30.76316,2020-08-18 15:00:00,2020-08-18 15:05:00,14005,5,0,0,0,0.217130831527905
2020-08-18 15:07:30,30.26544,2020-08-18 15:05:00,2020-08-18 15:10:00,14006,5,0,0,0,0.114704306806675
2020-08-18 15:12:30,29.96448,2020-08-18 15:10:00,2020-08-18 15:15:00,14007,5,0,0,0,0.0764180410636128
2020-08-18 15:17:30,29.56372,2020-08-18 15:15:00,2020-08-18 15:20:00,14008,5,0,0,0,0.124860309946756
2020-08-18 15:22:30,29.56692,2020-08-18 15:20:00,2020-08-18 15:25:00,14009,5,0,0,0,0.154886368025079
2020-08-18 15:27:30,29.55396,2020-08-18 15:25:00,2020-08-18 15:30:00,14010,5,0,0,0,0.0566979541077098
2020-08-18 15:32:30,29.35984,2020-08-18 15:30:00,2020-08-18 15:35:00,14011,5,0,0,0,0.104356734329894
2020-08-18 15:37:30,29.33816,2020-08-18 15:35:00,2020-08-18 15:40:00,14012,5,0,0,0,0.11535130255008
2020-08-18 15:42:30,29.39624,2020-08-18 15:40:00,2020-08-18 15:45:00,14013,5,0,0,0,0.147508179434227
2020-08-18 15:47:30,29.76494,2020-08-18 15:45:00,2020-08-18 15:50:00,14014,5,0,0,0,0.190762792493714
2020-08-18 15:52:30,29.9796,2020-08-18 15:50:00,2020-08-18 15:55:00,14015,5,0,0,0,0.307126244401223
2020-08-18 15:57:30,30.1218,2020-08-18 15:55:00,2020-08-18 16:00:00,14016,5,0,0,0,0.102254877634272
2020-08-18 16:02:30,30.296,2020-08-18 16:00:00,2020-08-18 16:05:00,14017,5,0,0,0,0.0876688941415368
2020-08-18 16:07:30,30.46858,2020-08-18 16:05:00,2020-08-18 16:10:00,14018,5,0,0,0,0.316714614440194
2020-08-18 16:12:30,30.9436,2020-08-18 16:10:00,2020-08-18 16:15:00,14019,5,0,0,0,0.167754686968801
2020-08-18 16:17:30,30.86722,2020-08-18 16:15:00,2020-08-18 16:20:00,14020,5,0,0,0,0.179715182997988
2020-08-18 16:22:30,31.259,2020-08-18 16:20:00,2020-08-18 16:25:00,14021,5,0,0,0,0.307243038977289
2020-08-18 16:27:30,31.37838,2020-08-18 16:25:00,2020-08-18 16:30:00,14022,5,0,0,0,0.182410942654217
2020-08-18 16:32:30,31.26454,2020-08-18 16:30:00,2020-08-18 16:35:00,14023,5,0,0,0,0.240759357035194
2020-08-18 16:37:30,31.49394,2020-08-18 16:35:00,2020-08-18 16:40:00,14024,5,0,0,0,0.155513642488369
2020-08-18 16:42:30,31.78686,2020-08-18 16:40:00,2020-08-18 16:45:00,14025,5,0,0,0,0.0698378335861017
2020-08-18 16:47:30,31.72298,2020-08-18 16:45:00,2020-08-18 16:50:00,14026,5,0,0,0,0.230730626488986
2020-08-18 16:52:30,31.83782,2020-08-18 16:50:00,2020-08-18 16:55:00,14027,5,0,0,0,0.0983488027380098
2020-08-18 16:57:30,31.89722,2020-08-18 16:55:00,2020-08-18 17:00:00,14028,5,0,0,0,0.191446668814058
2020-08-18 17:02:30,32.1247,2020-08-18 17:00:00,2020-08-18 17:05:00,14029,5,0,0,0,0.379063721556153
2020-08-18 17:07:30,32.24862,2020-08-18 17:05:00,2020-08-18 17:10:00,14030,5,0,0,0,0.389268046466699
